device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592668969905803,1592669078166845,"{""city"":""Downey"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",instagram,1592668704452060,UA000000103732880
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592663994972911,"{""city"":""Westminster"",""state"":""CO""}",[],direct,1592663994972911,UA000000103692487
Linux,"{""purchase_revenue_in_usd"":850.5,""total_item_quantity"":1,""unique_items"":1}",finalize,1593011534690243,1593011912998864,"{""city"":""Dallas"",""state"":""TX""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1}]",email,1592668691291778,UA000000103732752
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592663582780232,"{""city"":""Omaha"",""state"":""NE""}",[],facebook,1592663582780232,UA000000103689235
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592667187288558,"{""city"":""San Bruno"",""state"":""CA""}",[],google,1592667187288558,UA000000103719362
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592669083789230,"{""city"":""Philadelphia"",""state"":""PA""}",[],instagram,1592669083789230,UA000000103736310
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592666189880387,"{""city"":""New York"",""state"":""NY""}",[],google,1592666189880387,UA000000103710802
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592667521460448,"{""city"":""Virginia Beach"",""state"":""VA""}",[],google,1592667521460448,UA000000103722395
macOS,"{""purchase_revenue_in_usd"":945,""total_item_quantity"":1,""unique_items"":1}",finalize,1592662033182186,1592662212051206,"{""city"":""Logan"",""state"":""UT""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592660475254047,UA000000103665883
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592661019862728,"{""city"":""New York"",""state"":""NY""}",[],facebook,1592661019862728,UA000000103669764
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592659972224376,1592659975856228,"{""city"":""Phoenix"",""state"":""AZ""}",[],instagram,1592659642272894,UA000000103660172
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592662920916546,"{""city"":""New York"",""state"":""NY""}",[],facebook,1592662920916546,UA000000103684042
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592671067266263,"{""city"":""Oklahoma City"",""state"":""OK""}",[],instagram,1592671067266263,UA000000103754333
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1592660708035919,1592660712037585,"{""city"":""Cathedral City"",""state"":""CA""}",[],direct,1592660708035919,UA000000103667510
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592665752244460,1592665754262387,"{""city"":""Springville"",""state"":""UT""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1592665600927164,UA000000103705840
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592668162446702,1592669205971367,"{""city"":""Kansas City"",""state"":""KS""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1592668147766144,UA000000103727879
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592664850381381,1592667147071430,"{""city"":""Indian Hills"",""state"":""KY""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",facebook,1592664197236144,UA000000103694259
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592661611262157,1592661614266140,"{""city"":""Clovis"",""state"":""CA""}",[],facebook,1592661611262157,UA000000103673949
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592910972199149,1592910983155003,"{""city"":""Austin"",""state"":""TX""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]",email,1592665649014061,UA000000103706216
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592665574749419,"{""city"":""Raleigh"",""state"":""NC""}",[],direct,1592665574749419,UA000000103705645
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592668232410634,"{""city"":""Philadelphia"",""state"":""PA""}",[],direct,1592668232410634,UA000000103728672
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592666865958486,1592666900645612,"{""city"":""Philadelphia"",""state"":""PA""}",[],instagram,1592666865958486,UA000000103716487
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592668757378276,1592668819011858,"{""city"":""Downey"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",instagram,1592668704452060,UA000000103732880
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592659385248212,"{""city"":""Olympia"",""state"":""WA""}",[],youtube,1592659385248212,UA000000103658387
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1592669906502849,1592674083554969,"{""city"":""Cape Girardeau"",""state"":""MO""}",[],facebook,1592669906502849,UA000000103743878
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592667703922618,1592669480526058,"{""city"":""Martin"",""state"":""TN""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1},{""coupon"":null,""item_id"":""P_DOWN_K"",""item_name"":""King Down Pillow"",""item_revenue_in_usd"":159,""price_in_usd"":159,""quantity"":1}]",instagram,1592666706161779,UA000000103715175
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592962214124730,1592962970915487,"{""city"":""Los Angeles"",""state"":""CA""}","[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":985.5,""price_in_usd"":1095,""quantity"":1}]",email,1592660161271126,UA000000103663692
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592665031935113,"{""city"":""East Bethel"",""state"":""MN""}",[],instagram,1592665031935113,UA000000103701047
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592664304912879,"{""city"":""Norwalk"",""state"":""CT""}",[],facebook,1592664304912879,UA000000103695162
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592659977222468,1592659988455972,"{""city"":""Brentwood"",""state"":""TN""}",[],google,1592659977222468,UA000000103662447
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592663804521300,1592663854150358,"{""city"":""Miami"",""state"":""FL""}",[],google,1592663804521300,UA000000103690996
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592669640532105,"{""city"":""Arlington"",""state"":""TX""}",[],direct,1592669640532105,UA000000103741450
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592662275747080,"{""city"":""North Port"",""state"":""FL""}",[],facebook,1592662275747080,UA000000103678963
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592667869995525,1592667968834747,"{""city"":""Wichita Falls"",""state"":""TX""}",[],instagram,1592667869995525,UA000000103725410
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592659681937602,1592659834473429,"{""city"":""Muskegon"",""state"":""MI""}",[],google,1592659681937602,UA000000103660438
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592665015676233,"{""city"":""Los Angeles"",""state"":""CA""}",[],google,1592665015676233,UA000000103700937
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592666090530110,"{""city"":""Beaumont"",""state"":""TX""}",[],google,1592666090530110,UA000000103709961
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592666160429910,"{""city"":""Sauk Rapids"",""state"":""MN""}",[],google,1592666160429910,UA000000103710553
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592670736294013,1592671175719659,"{""city"":""Portland"",""state"":""ME""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1592670736294013,UA000000103751331
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592667049777782,1592667777346244,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",google,1592665598670274,UA000000103705824
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592662874722799,1592990326632370,"{""city"":""Omaha"",""state"":""NE""}",[],email,1592660285195554,UA000000103664537
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592663922055610,"{""city"":""Richardson"",""state"":""TX""}",[],facebook,1592663922055610,UA000000103691907
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592662882288368,"{""city"":""Brenham"",""state"":""TX""}",[],google,1592662882288368,UA000000103683707
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592666696636495,1592666719061049,"{""city"":""Charlotte"",""state"":""NC""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1592665095210256,UA000000103701574
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592664500986519,"{""city"":""Oak Creek"",""state"":""WI""}",[],facebook,1592664500986519,UA000000103696747
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592669532719086,1592669538324113,"{""city"":""Laramie"",""state"":""WY""}",[],instagram,1592669532719086,UA000000103740433
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1592659544464206,1592659645175443,"{""city"":""Crowley"",""state"":""TX""}",[],google,1592659544464206,UA000000103659481
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592665698102175,1592665714773215,"{""city"":""Anaheim"",""state"":""CA""}",[],google,1592664750331980,UA000000103698764
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592667567683170,1592667673690131,"{""city"":""Brentwood"",""state"":""TN""}",[],facebook,1592667567683170,UA000000103722810
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592666680375597,1592907365710660,"{""city"":""Baltimore"",""state"":""MD""}",[],email,1592664992876995,UA000000103700753
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592668819237748,1592669351474519,"{""city"":""Minot"",""state"":""ND""}","[{""coupon"":null,""item_id"":""P_DOWN_S"",""item_name"":""Standard Down Pillow"",""item_revenue_in_usd"":119,""price_in_usd"":119,""quantity"":1}]",google,1592667583178213,UA000000103722949
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592671002699464,1592671831192733,"{""city"":""Locust Grove"",""state"":""GA""}","[{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",google,1592670267261003,UA000000103747140
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1592669576025601,1592672026461397,"{""city"":""Hastings"",""state"":""MN""}",[],email,1592669576025601,UA000000103740861
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592660923250105,1592661641488684,"{""city"":""Olympia"",""state"":""WA""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",youtube,1592659385248212,UA000000103658387
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592671089238580,"{""city"":""Roanoke"",""state"":""VA""}",[],email,1592671089238580,UA000000103754533
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592671794790932,1592672754062462,"{""city"":""Lakewood"",""state"":""CO""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592670634286707,UA000000103750429
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1592665405817054,1592665448935690,"{""city"":""Mason City"",""state"":""IA""}",[],google,1592665186853826,UA000000103702337
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592959903112383,1592961256891784,"{""city"":""Manitowoc"",""state"":""WI""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":53.1,""price_in_usd"":59,""quantity"":1}]",email,1592670762864292,UA000000103751571
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592659604314886,"{""city"":""Hometown"",""state"":""IL""}",[],direct,1592659604314886,UA000000103659914
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",register,1592664040275992,1592664158922083,"{""city"":""Johnson City"",""state"":""TN""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592663024691743,UA000000103684865
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592663394740966,1592663652718054,"{""city"":""Prospect"",""state"":""KY""}",[],google,1592663394740966,UA000000103687760
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592664202059836,"{""city"":""Moreno Valley"",""state"":""CA""}",[],google,1592664202059836,UA000000103694307
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592668408629394,"{""city"":""Troy"",""state"":""OH""}",[],google,1592668408629394,UA000000103730248
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592659938355367,"{""city"":""Minneapolis"",""state"":""MN""}",[],facebook,1592659938355367,UA000000103662171
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",down,1592669756875370,1592670603838788,"{""city"":""Miami Springs"",""state"":""FL""}",[],google,1592669756875370,UA000000103742480
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592668134871399,"{""city"":""San Diego"",""state"":""CA""}",[],google,1592668134871399,UA000000103727754
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592663323897111,1592663720833744,"{""city"":""Hampton"",""state"":""VA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592663323897111,UA000000103687203
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1592669926847532,1592672435073448,"{""city"":""Palmdale"",""state"":""CA""}",[],instagram,1592669922593315,UA000000103744027
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592666084983320,"{""city"":""Grand Rapids"",""state"":""MI""}",[],email,1592666084983320,UA000000103709919
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592664904051776,"{""city"":""Lubbock"",""state"":""TX""}",[],google,1592664904051776,UA000000103700021
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592663727341478,1592664288752424,"{""city"":""Travelers Rest"",""state"":""SC""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",direct,1592663064081205,UA000000103685169
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592670978958517,1592671300323348,"{""city"":""Paris"",""state"":""TN""}",[],google,1592670652965238,UA000000103750597
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592667643656923,"{""city"":""Hampton"",""state"":""VA""}",[],facebook,1592667643656923,UA000000103723458
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592663209629114,1592663215984123,"{""city"":""Mandan"",""state"":""ND""}",[],google,1592663209629114,UA000000103686317
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592665235180338,1592665625116557,"{""city"":""Los Angeles"",""state"":""CA""}",[],instagram,1592665235180338,UA000000103702759
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",careers,null,1592669414037244,"{""city"":""Cambridge"",""state"":""MA""}",[],email,1592669414037244,UA000000103739334
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592663148155613,1592663348103015,"{""city"":""Carrollton"",""state"":""TX""}",[],youtube,1592663148155613,UA000000103685845
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592670733908517,1592671695839829,"{""city"":""Pittsfield"",""state"":""MA""}",[],google,1592668658217035,UA000000103732468
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592671792871471,1592672708824067,"{""city"":""Johns Creek"",""state"":""GA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1592670979531304,UA000000103753531
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592662217808376,1592901490660674,"{""city"":""Ashburn"",""state"":""GA""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]",email,1592660381029779,UA000000103665236
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1592664425588490,1592664648676393,"{""city"":""Walnut Creek"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",youtube,1592662036219410,UA000000103677103
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592667853593652,1592668123975229,"{""city"":""Chicago"",""state"":""IL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592662923158676,UA000000103684062
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592671075651766,"{""city"":""Humble"",""state"":""TX""}",[],instagram,1592671075651766,UA000000103754406
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592669205870747,1592670174760827,"{""city"":""Wynne"",""state"":""AR""}",[],google,1592669205870747,UA000000103737448
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592666988155995,"{""city"":""Roseville"",""state"":""CA""}",[],direct,1592666988155995,UA000000103717600
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592672064176278,1592672191216196,"{""city"":""Prescott"",""state"":""AZ""}",[],facebook,1592669245771883,UA000000103737824
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592664662149700,1592664700772927,"{""city"":""Indian Hills"",""state"":""KY""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",facebook,1592664197236144,UA000000103694259
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592659915373464,1592660097377767,"{""city"":""Lafayette"",""state"":""IN""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]",facebook,1592659904432550,UA000000103661924
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592663948842601,1592665151686828,"{""city"":""Olathe"",""state"":""KS""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":1190,""price_in_usd"":595,""quantity"":2}]",direct,1592663811365926,UA000000103691043
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1592666447832335,1592666504537807,"{""city"":""Benicia"",""state"":""CA""}",[],instagram,1592666447832335,UA000000103713002
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592674799185713,1592674963384545,"{""city"":""Kyle"",""state"":""TX""}",[],facebook,1592670708432687,UA000000103751100
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592663468934944,"{""city"":""Vista"",""state"":""CA""}",[],instagram,1592663468934944,UA000000103688333
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592664177285909,"{""city"":""Anaheim"",""state"":""CA""}",[],email,1592664177285909,UA000000103694072
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592667598062957,"{""city"":""Central Point"",""state"":""OR""}",[],google,1592667598062957,UA000000103723073
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592670907788581,1592670919693296,"{""city"":""Des Moines"",""state"":""IA""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592670907788581,UA000000103752860
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592672607582241,1592673923129110,"{""city"":""Trussville"",""state"":""AL""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",facebook,1592668642170075,UA000000103732334
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592670693713498,1592671047887656,"{""city"":""Jacksonville"",""state"":""FL""}",[],facebook,1592670679993789,UA000000103750836
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592667658521406,1592668470191831,"{""city"":""Atlanta"",""state"":""GA""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1},{""coupon"":null,""item_id"":""P_DOWN_K"",""item_name"":""King Down Pillow"",""item_revenue_in_usd"":159,""price_in_usd"":159,""quantity"":1}]",direct,1592667416033789,UA000000103721437
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592667833495951,1592668433737006,"{""city"":""Baytown"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",youtube,1592667830819925,UA000000103725064
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592665573920295,"{""city"":""Duluth"",""state"":""GA""}",[],google,1592665573920295,UA000000103705636
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",login,1592667449761517,1592668937246750,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592663937184197,UA000000103692030
